spot_id,timestamp,latitude,longitude,area,is_shaded,is_near_entrance,time_of_day,status,is_handicap_accessible,has_camera_surveillance,is_ev_friendly,price_per_hour,max_duration
A7530,2025-04-01 22:31:50,30.077214592462056,31.630361910370787,Madinaty,0,1,afternoon,0,1,0,1,16.41,22
A7531,2025-03-02 17:52:50,30.074718050580316,31.649747457591143,Madinaty,1,1,night,0,1,1,1,7.67,17
A7532,2025-03-06 06:16:50,30.070675580831583,31.636438297948747,Madinaty,0,1,morning,0,1,0,0,13.81,23
A7533,2025-02-24 11:46:50,30.07123786321354,31.64073570609618,Madinaty,1,0,morning,0,1,0,0,19.12,5
A7534,2025-03-15 22:15:50,30.065649913165863,31.63128579819411,Madinaty,1,1,afternoon,0,0,0,1,14.16,5
A7535,2025-04-21 14:21:50,30.062617529964186,31.646060572726817,Madinaty,0,1,evening,0,1,0,1,14.17,12
A7536,2025-03-31 00:53:50,30.061715573878587,31.640729533201803,Madinaty,0,0,afternoon,1,0,0,1,16.05,7
A7537,2025-04-11 03:49:50,30.07354325041222,31.651983187402664,Madinaty,0,1,evening,1,0,1,0,10.0,5
A7538,2025-03-06 17:23:50,30.066850019295742,31.63972253887489,Madinaty,0,1,morning,0,1,0,1,15.51,4
A7539,2025-03-19 16:08:50,30.066315120479366,31.64316505771484,Madinaty,1,0,night,1,0,0,0,18.74,17
A7540,2025-03-09 22:38:50,30.060300477883366,31.649883095224123,Madinaty,0,1,morning,1,1,0,0,5.16,6
A7541,2025-04-04 08:01:50,30.072074034071544,31.652040985038425,Madinaty,1,1,night,1,0,0,0,18.05,14
A7542,2025-04-02 23:17:50,30.065148328415166,31.64837137086204,Madinaty,0,1,afternoon,1,1,0,0,8.28,9
A7543,2025-04-12 18:23:50,30.076463780813967,31.651141719210408,Madinaty,1,0,afternoon,0,0,0,1,11.84,4
A7544,2025-02-25 00:47:50,30.073470481136564,31.64178689992492,Madinaty,1,1,night,1,0,0,1,17.79,11
A7545,2025-03-16 19:34:50,30.067565506911816,31.65204086058073,Madinaty,1,1,afternoon,1,1,1,1,17.36,20
A7546,2025-03-31 04:51:50,30.06276918353463,31.630151206359546,Madinaty,0,1,afternoon,0,1,1,0,18.38,21
A7547,2025-03-06 18:09:50,30.0735381235189,31.651807129764816,Madinaty,0,0,afternoon,0,0,1,1,19.11,16
A7548,2025-03-12 18:15:50,30.06071195108336,31.634130824525148,Madinaty,1,0,evening,0,0,1,0,11.71,16
A7549,2025-04-13 02:11:50,30.069771939521136,31.63852163374085,Madinaty,0,1,night,1,1,0,0,14.85,16
A7550,2025-03-19 17:33:50,30.06101464870357,31.626082649411273,Madinaty,0,0,night,0,0,1,0,10.86,6
A7551,2025-02-24 16:05:50,30.06434127138527,31.636661518708653,Madinaty,1,1,morning,0,1,0,1,10.26,15
A7552,2025-02-26 20:43:50,30.067066221913784,31.650127374652683,Madinaty,1,1,night,1,0,1,0,11.47,3
A7553,2025-04-05 07:52:50,30.071580803462513,31.628913371011755,Madinaty,0,0,morning,1,1,1,0,16.15,9
A7554,2025-03-07 18:37:50,30.061718397567986,31.645065805913138,Madinaty,1,1,evening,0,0,0,1,12.52,1
A7555,2025-04-15 22:49:50,30.067214439772275,31.63264358661011,Madinaty,0,0,night,1,1,0,1,17.21,11
A7556,2025-03-17 04:59:50,30.069201454151035,31.6476262474424,Madinaty,0,0,night,0,1,1,1,16.18,22
A7557,2025-03-14 09:52:50,30.067361528673334,31.64601516022315,Madinaty,0,0,night,0,0,1,0,5.31,6
A7558,2025-04-20 17:08:50,30.06214898556162,31.63124661538196,Madinaty,0,0,morning,1,1,1,0,14.45,5
A7559,2025-02-21 19:57:50,30.07500265683689,31.64594767898416,Madinaty,0,0,night,1,0,1,1,11.55,18
A7560,2025-03-24 10:38:50,30.060785511209282,31.65083674738646,Madinaty,0,0,night,0,1,0,0,11.85,21
A7561,2025-03-14 07:25:50,30.061836928646947,31.646045956592232,Madinaty,1,1,evening,1,1,1,0,17.28,12
A7562,2025-02-24 00:46:50,30.071341828930713,31.652733825567918,Madinaty,1,0,afternoon,0,1,1,1,13.21,7
A7563,2025-02-21 18:55:50,30.05965426684791,31.63394705308164,Madinaty,0,0,morning,1,0,1,1,18.28,2
A7564,2025-03-25 09:39:50,30.07617886991498,31.630931723633612,Madinaty,0,0,afternoon,0,1,1,1,15.69,7
A7565,2025-04-14 01:26:50,30.069961741078874,31.64959564546278,Madinaty,1,0,evening,0,0,1,1,13.29,9
A7566,2025-02-25 11:37:50,30.066686872151212,31.64354459057754,Madinaty,0,1,night,1,1,0,1,16.32,20
A7567,2025-03-26 05:20:50,30.06457067553695,31.630519752011587,Madinaty,1,1,evening,0,0,0,1,5.58,8
A7568,2025-02-20 07:18:50,30.068872017922534,31.648379638607295,Madinaty,1,1,morning,1,0,0,1,5.41,9
A7569,2025-03-09 11:49:50,30.074898336388692,31.630030139105937,Madinaty,1,0,night,1,0,0,1,6.25,10
A7570,2025-04-01 09:50:50,30.064737907064483,31.645828182409844,Madinaty,1,1,afternoon,0,1,0,0,11.56,12
A7571,2025-04-11 15:10:50,30.069263656207962,31.65372844001756,Madinaty,0,0,night,1,0,1,0,8.53,2
A7572,2025-04-08 13:10:50,30.07508152868427,31.64799251988617,Madinaty,1,1,night,0,1,0,0,19.76,10
A7573,2025-04-13 22:56:50,30.07696953735533,31.64022836034979,Madinaty,0,0,evening,0,0,0,0,13.13,3
A7574,2025-03-09 08:48:50,30.068193591193953,31.64736980263141,Madinaty,1,0,night,1,0,1,0,14.94,1
A7575,2025-03-02 11:12:50,30.072526089577128,31.639474244550435,Madinaty,1,0,afternoon,0,0,0,0,9.18,17
A7576,2025-03-06 16:29:50,30.061975322851552,31.643990096862446,Madinaty,0,1,evening,1,0,0,0,9.83,22
A7577,2025-03-04 05:52:50,30.070289374938195,31.631002315908905,Madinaty,0,1,morning,1,1,0,0,10.03,1
A7578,2025-03-22 21:23:50,30.068412611626417,31.64548686321146,Madinaty,0,1,evening,0,0,0,0,15.48,5
A7579,2025-02-25 00:59:50,30.063766881223536,31.63241255418716,Madinaty,0,0,morning,1,0,1,0,12.11,14
A7580,2025-03-23 11:54:50,30.075165929171668,31.652228744632595,Madinaty,0,1,night,1,1,1,0,12.77,6
A7581,2025-03-20 04:57:50,30.06139149034237,31.644624811034433,Madinaty,1,1,morning,1,0,0,1,13.88,9
A7582,2025-03-15 14:41:50,30.06925925316646,31.632000492404085,Madinaty,0,1,morning,0,0,1,0,16.53,22
A7583,2025-02-24 00:23:50,30.05995026684699,31.64659954164245,Madinaty,1,0,afternoon,1,0,0,1,6.36,14
A7584,2025-03-02 18:23:50,30.07690383394534,31.6515092919848,Madinaty,1,1,morning,0,0,1,0,16.65,4
A7585,2025-03-09 04:36:50,30.06719402064435,31.639638521209314,Madinaty,1,0,afternoon,1,1,1,1,13.45,1
A7586,2025-02-27 12:09:50,30.067332251640998,31.638844713606797,Madinaty,0,1,morning,0,1,1,0,15.04,6
A7587,2025-03-06 17:17:50,30.072406618663383,31.631412252369664,Madinaty,0,0,afternoon,0,0,1,1,9.91,7
A7588,2025-02-21 07:03:50,30.07147241882703,31.644495140512305,Madinaty,0,0,afternoon,0,1,1,0,11.14,21
A7589,2025-03-30 10:04:50,30.066654177748745,31.643508733658862,Madinaty,1,0,morning,1,1,1,1,8.47,6
A7590,2025-02-16 08:44:50,30.069595673904043,31.635231742136135,Madinaty,0,1,morning,0,0,1,0,19.69,1
A7591,2025-04-23 00:27:50,30.062933539718124,31.65264197917063,Madinaty,0,0,morning,1,1,1,1,12.46,8
A7592,2025-04-05 03:31:50,30.074514269726663,31.628215902018358,Madinaty,1,0,night,0,0,1,0,19.94,12
A7593,2025-03-26 04:21:50,30.064638387939944,31.636307371618198,Madinaty,1,0,night,1,1,1,1,12.35,11
A7594,2025-02-19 03:06:50,30.070133875334214,31.650741459383493,Madinaty,0,0,night,0,1,1,1,8.3,2
A7595,2025-03-18 03:36:50,30.067203348331866,31.63036286413089,Madinaty,0,1,evening,0,1,0,1,12.61,2
A7596,2025-03-22 23:34:50,30.063537974571418,31.63738006995113,Madinaty,0,1,morning,1,0,1,1,5.59,2
A7597,2025-04-06 00:07:50,30.06999552318985,31.640434233865758,Madinaty,0,1,night,0,1,0,1,18.57,8
A7598,2025-04-22 05:07:50,30.060445439312698,31.636535819209048,Madinaty,1,1,morning,1,0,1,1,17.28,21
A7599,2025-03-20 08:43:50,30.064731617385796,31.6440346836592,Madinaty,0,0,morning,0,0,0,1,15.89,7
A7600,2025-03-12 02:20:50,30.073923566641906,31.635965801655935,Madinaty,0,1,night,0,1,0,1,14.15,16
A7601,2025-04-06 15:08:50,30.061711671334344,31.6503028787303,Madinaty,1,0,night,1,0,0,0,13.7,22
A7602,2025-03-14 20:59:50,30.06494307370563,31.638143930316012,Madinaty,1,0,afternoon,1,1,1,0,19.95,9
A7603,2025-03-06 02:19:50,30.065531272873052,31.647616110355663,Madinaty,1,1,evening,0,0,1,0,9.17,16
A7604,2025-02-26 00:11:50,30.06858955811685,31.650274501454312,Madinaty,1,1,evening,0,0,1,1,16.7,2
A7605,2025-03-30 03:56:50,30.075087351282793,31.638185734154728,Madinaty,0,0,afternoon,0,1,1,1,13.72,3
A7606,2025-04-10 08:14:50,30.066933567841748,31.627812837369852,Madinaty,0,0,evening,1,1,0,0,19.64,2
A7607,2025-03-13 01:45:50,30.07634704518776,31.626680537522752,Madinaty,1,1,night,1,1,1,0,17.42,22
A7608,2025-04-13 10:50:50,30.06860993482183,31.632880587568792,Madinaty,1,0,morning,1,1,1,1,19.98,19
A7609,2025-04-09 09:08:50,30.06243532503179,31.631120816424513,Madinaty,0,1,evening,1,0,1,1,13.82,17
A7610,2025-04-14 17:58:50,30.065418992694557,31.6274990806203,Madinaty,0,1,night,1,0,1,0,8.07,20
A7611,2025-04-19 09:01:50,30.064477728663,31.632883668680595,Madinaty,1,0,night,0,0,1,1,12.56,21
A7612,2025-03-14 16:42:50,30.064036981674477,31.638360576412406,Madinaty,1,0,morning,1,1,1,0,15.67,12
A7613,2025-03-12 03:35:50,30.062051254448196,31.652111891003347,Madinaty,1,1,morning,1,0,1,1,16.62,11
A7614,2025-04-11 18:42:50,30.075239904764626,31.640744827274048,Madinaty,1,1,afternoon,0,1,1,0,5.01,20
A7615,2025-03-27 17:45:50,30.06547957266763,31.63375608070428,Madinaty,1,1,afternoon,1,0,0,0,12.58,22
A7616,2025-04-18 21:41:50,30.06097372280826,31.637612447986005,Madinaty,1,0,afternoon,1,1,0,1,8.53,19
A7617,2025-02-28 14:15:50,30.067209565187213,31.64674674522032,Madinaty,1,1,afternoon,1,0,1,0,18.12,6
A7618,2025-03-24 06:19:50,30.07607994238522,31.653646680554548,Madinaty,1,0,evening,1,0,1,1,7.29,10
A7619,2025-04-12 20:25:50,30.06264750308158,31.642875807635686,Madinaty,0,0,evening,1,1,1,1,15.0,14
A7620,2025-03-22 19:21:50,30.072783672847834,31.642919339330337,Madinaty,1,1,evening,0,0,1,1,8.99,1
A7621,2025-04-19 14:21:50,30.073978173275272,31.627752990148196,Madinaty,0,0,morning,0,1,0,1,10.35,15
A7622,2025-03-09 21:49:50,30.075219853603585,31.637385102714724,Madinaty,0,0,night,1,0,0,1,19.11,6
A7623,2025-04-23 17:29:50,30.075029879840464,31.647943852045106,Madinaty,0,1,night,0,0,1,0,8.61,13
A7624,2025-03-13 14:32:50,30.063773332393808,31.6425626572898,Madinaty,1,1,evening,0,1,0,1,6.43,14
A7625,2025-04-13 17:12:50,30.060837950542506,31.648666865224275,Madinaty,1,1,afternoon,0,1,0,1,6.04,13
A7626,2025-03-24 07:19:50,30.074866572843874,31.646012111677518,Madinaty,1,0,evening,0,0,1,0,12.57,16
A7627,2025-03-05 21:44:50,30.07695460571349,31.63203074406882,Madinaty,1,0,night,1,0,1,1,14.63,1
A7628,2025-04-01 19:23:50,30.076105581179824,31.62700073762915,Madinaty,0,1,evening,0,0,1,0,9.91,14
A7629,2025-04-06 22:42:50,30.065487387448464,31.626112131866794,Madinaty,0,0,evening,0,0,0,1,15.35,13
A7630,2025-02-24 20:55:50,30.06495806726563,31.630904836664815,Madinaty,0,1,night,1,0,0,0,5.92,23
A7631,2025-03-16 08:06:50,30.064700875151697,31.632554740640582,Madinaty,1,0,evening,0,0,1,1,17.86,10
A7632,2025-04-24 18:03:50,30.0641583437152,31.652747045265293,Madinaty,1,1,night,0,1,1,1,17.25,10
A7633,2025-04-01 23:31:50,30.0596979993588,31.637707410164378,Madinaty,0,1,evening,1,1,0,1,19.78,4
A7634,2025-04-10 14:58:50,30.06065672382078,31.63807114745487,Madinaty,0,1,morning,0,1,0,1,19.05,14
A7635,2025-02-23 06:14:50,30.06930933422748,31.645049153719064,Madinaty,0,0,afternoon,1,0,1,1,10.34,12
A7636,2025-03-25 09:46:50,30.073736451211033,31.63156094196879,Madinaty,0,0,afternoon,1,0,0,0,10.99,22
A7637,2025-04-17 02:37:50,30.07137523549955,31.63484691650735,Madinaty,0,1,morning,0,0,1,0,16.19,6
A7638,2025-02-28 20:56:50,30.06009220897642,31.636522032816064,Madinaty,1,0,night,0,1,1,1,7.01,15
A7639,2025-04-04 10:31:50,30.07140708142883,31.652172292436443,Madinaty,1,1,night,1,1,0,0,9.71,5
A7640,2025-03-09 05:11:50,30.072830625852134,31.62827601198877,Madinaty,0,0,morning,0,0,0,1,6.78,10
A7641,2025-03-27 02:33:50,30.0681421303359,31.63063593217854,Madinaty,0,0,morning,1,0,0,1,11.82,9
A7642,2025-04-22 07:55:50,30.072042849051112,31.64937696657454,Madinaty,1,0,morning,0,1,1,1,13.28,10
A7643,2025-03-30 08:59:50,30.07258145661701,31.653780292166914,Madinaty,0,0,night,1,1,1,0,8.17,12
A7644,2025-04-16 09:32:50,30.074264977963466,31.638160052690978,Madinaty,1,1,evening,1,1,1,1,5.4,22
A7645,2025-02-21 23:13:50,30.062211748386595,31.63402668189832,Madinaty,0,1,evening,1,0,1,0,15.79,4
A7646,2025-04-03 14:43:50,30.066949603383815,31.6498339031568,Madinaty,0,0,night,1,0,1,1,5.3,4
A7647,2025-02-27 02:30:50,30.071068043013216,31.650232807028157,Madinaty,1,1,morning,1,0,1,1,19.6,13
A7648,2025-04-13 10:53:50,30.07683263097329,31.635183328808047,Madinaty,0,0,evening,1,1,0,0,8.32,14
A7649,2025-04-15 20:33:50,30.07174234810596,31.651439164997438,Madinaty,1,1,afternoon,0,1,1,1,14.96,12
A7650,2025-02-25 03:30:50,30.06434549421039,31.6477709845825,Madinaty,0,1,afternoon,0,0,1,0,11.52,13
A7651,2025-04-19 16:18:50,30.06641226594383,31.631181605204535,Madinaty,0,0,evening,1,0,1,1,5.9,20
A7652,2025-04-06 12:46:50,30.076875131216838,31.644259652624097,Madinaty,0,1,afternoon,0,1,1,1,12.08,13
A7653,2025-04-06 21:24:50,30.072570363731078,31.650304834281584,Madinaty,1,1,night,0,0,0,1,12.75,23
A7654,2025-02-21 22:56:50,30.06033840729902,31.6347283875803,Madinaty,0,0,afternoon,0,1,1,0,17.82,22
A7655,2025-03-14 03:53:50,30.064899600116902,31.642258139123374,Madinaty,1,0,night,0,1,0,1,15.99,2
A7656,2025-04-17 08:47:50,30.059892710585263,31.638525090567573,Madinaty,1,0,night,0,0,0,0,6.19,21
A7657,2025-03-29 02:08:50,30.06000070015384,31.631977909748706,Madinaty,1,1,evening,0,1,1,1,8.14,19
A7658,2025-03-14 04:26:50,30.063209073531553,31.62817661661104,Madinaty,1,0,morning,1,0,1,1,9.68,9
A7659,2025-04-22 12:28:50,30.062247186911385,31.638837732060374,Madinaty,1,1,afternoon,1,1,0,0,6.75,10
A7660,2025-03-18 18:45:50,30.072569404269856,31.62738449059209,Madinaty,0,1,night,1,1,0,1,11.85,17
A7661,2025-03-24 21:21:50,30.061651408984627,31.636145514553565,Madinaty,1,0,evening,1,0,1,1,19.76,10
A7662,2025-04-24 14:53:50,30.07463241081196,31.629835358198793,Madinaty,0,1,afternoon,0,1,0,0,12.72,20
A7663,2025-04-24 07:44:50,30.064350212010577,31.65064995343014,Madinaty,0,0,morning,0,0,1,0,16.13,13
A7664,2025-03-29 19:31:50,30.071956292670496,31.628096768188286,Madinaty,0,0,evening,0,0,1,0,15.24,20
A7665,2025-02-17 11:58:50,30.06361752205012,31.62690944216728,Madinaty,0,0,morning,0,1,0,1,17.75,1
A7666,2025-02-19 03:22:50,30.059206481996828,31.63575635740236,Madinaty,1,0,night,1,0,1,0,8.24,2
A7667,2025-04-06 13:26:50,30.065669820880544,31.638244504656527,Madinaty,0,1,night,1,0,1,0,16.31,17
A7668,2025-03-15 22:36:50,30.060581870167827,31.636466612499465,Madinaty,0,0,night,0,0,1,1,18.22,13
A7669,2025-03-30 10:05:50,30.07568592892982,31.639474954656997,Madinaty,0,0,morning,0,0,0,0,7.57,17
A7670,2025-04-24 12:30:50,30.065202305653287,31.631309957380093,Madinaty,1,0,morning,0,0,0,0,10.2,13
A7671,2025-04-09 17:10:50,30.06232523883216,31.629217535413375,Madinaty,1,1,evening,0,0,0,1,19.55,17
A7672,2025-03-29 13:21:50,30.061489573270798,31.642053074392027,Madinaty,0,1,evening,1,1,1,0,16.71,19
A7673,2025-03-16 06:22:50,30.07494231496531,31.63446027447797,Madinaty,0,1,morning,0,0,0,1,9.24,14
A7674,2025-03-25 01:08:50,30.066938403547603,31.63788596910839,Madinaty,1,1,morning,1,1,0,0,13.46,20
A7675,2025-04-08 04:23:50,30.072640868089536,31.65067371629611,Madinaty,1,1,evening,0,1,0,0,11.06,10
A7676,2025-03-13 07:08:50,30.063342119758055,31.63920809251794,Madinaty,1,1,evening,0,0,1,1,12.35,2
A7677,2025-03-12 18:07:50,30.0733655074243,31.645761359760577,Madinaty,0,0,night,0,1,1,0,10.33,14
A7678,2025-04-05 03:46:50,30.059648332247924,31.633956882343156,Madinaty,1,1,evening,1,1,0,1,9.19,17
A7679,2025-03-05 12:45:50,30.068834782814076,31.65297577300066,Madinaty,0,1,morning,0,0,0,0,15.12,5
A7680,2025-03-15 11:46:50,30.067942026493053,31.643605955360577,Madinaty,0,0,night,1,0,0,0,16.68,22
A7681,2025-04-22 22:30:50,30.0617628990952,31.638471740939984,Madinaty,0,1,evening,0,0,1,1,18.11,18
A7682,2025-03-17 23:06:50,30.06556320102189,31.649965408705285,Madinaty,0,1,afternoon,0,1,0,1,7.33,3
A7683,2025-03-22 15:38:50,30.065004467000545,31.629236455381786,Madinaty,1,0,morning,1,1,1,0,17.34,16
A7684,2025-02-19 13:45:50,30.070711326529594,31.62596234725985,Madinaty,0,0,morning,0,0,1,0,8.82,19
A7685,2025-02-15 17:22:50,30.07190035785034,31.632929729534784,Madinaty,0,1,night,0,0,1,0,11.41,18
A7686,2025-02-26 13:54:50,30.06241698824726,31.64411406268769,Madinaty,0,1,afternoon,0,1,0,1,18.52,20
A7687,2025-04-11 23:08:50,30.066021859998482,31.62711970826175,Madinaty,0,0,morning,0,1,0,1,11.82,5
A7688,2025-02-16 14:43:50,30.063252091721886,31.630963235640486,Madinaty,1,1,night,1,1,1,0,7.96,8
A7689,2025-04-23 17:01:50,30.075792049569632,31.647278992696858,Madinaty,0,0,morning,0,1,1,0,7.4,6
A7690,2025-02-15 08:46:50,30.070600645965005,31.645592167231257,Madinaty,0,0,night,1,0,1,0,12.09,15
A7691,2025-03-02 03:54:50,30.06265260924611,31.643922873763156,Madinaty,0,1,night,1,1,1,1,16.44,3
A7692,2025-03-21 03:45:50,30.062080559803846,31.64255984409008,Madinaty,1,0,night,0,1,0,0,19.96,9
A7693,2025-03-30 06:19:50,30.063368423374044,31.63766694462025,Madinaty,0,1,morning,0,1,0,1,16.81,11
A7694,2025-04-12 10:43:50,30.060228289037724,31.640700689956304,Madinaty,0,0,evening,1,1,1,1,18.16,20
A7695,2025-03-03 21:51:50,30.073287377775205,31.652795706441886,Madinaty,1,1,evening,1,0,1,0,16.22,23
A7696,2025-03-24 20:01:50,30.063305589806394,31.63428479158018,Madinaty,0,0,afternoon,1,0,1,1,18.43,14
A7697,2025-02-27 03:46:50,30.06793147131317,31.649932312511236,Madinaty,1,1,evening,0,1,0,1,6.14,23
A7698,2025-04-02 04:29:50,30.06990129632196,31.627351503983892,Madinaty,0,0,evening,0,1,1,0,18.95,9
A7699,2025-03-28 10:53:50,30.064509241608246,31.64820723712473,Madinaty,1,1,morning,1,0,0,0,10.95,10
A7700,2025-02-21 14:14:50,30.076608433065214,31.648438721025958,Madinaty,0,1,afternoon,1,0,1,0,18.82,15
A7701,2025-03-05 06:03:50,30.062165129106493,31.62732041302788,Madinaty,1,1,morning,0,1,0,0,6.14,18
A7702,2025-04-08 21:04:50,30.066543214392308,31.632318187034866,Madinaty,0,0,evening,0,1,0,0,15.73,21
A7703,2025-03-07 01:02:50,30.073033549084748,31.636582829349567,Madinaty,0,1,morning,1,0,1,0,16.04,19
A7704,2025-04-25 05:18:50,30.06882156188111,31.63391976434023,Madinaty,0,1,morning,0,0,0,0,19.95,7
A7705,2025-03-08 08:36:50,30.073837115148894,31.647907908943065,Madinaty,0,1,morning,1,0,0,1,16.53,19
A7706,2025-03-28 03:34:50,30.061823740836257,31.651137122546473,Madinaty,0,0,afternoon,0,0,0,0,10.74,5
A7707,2025-03-12 21:46:50,30.059296428984393,31.631940321958016,Madinaty,0,0,morning,0,0,0,0,13.36,21
A7708,2025-02-18 18:33:50,30.072647941729322,31.637012488095834,Madinaty,0,0,morning,1,0,1,0,10.5,18
A7709,2025-03-20 06:32:50,30.06026435470161,31.62985132282501,Madinaty,1,1,evening,1,1,1,0,7.94,1
A7710,2025-02-16 17:39:50,30.067225121358597,31.639036478104476,Madinaty,1,1,night,1,0,1,0,8.73,12
A7711,2025-03-14 15:09:50,30.063520388665722,31.641458208180012,Madinaty,0,0,evening,0,0,1,0,8.33,6
A7712,2025-03-05 12:43:50,30.062862890428026,31.654262774249844,Madinaty,1,1,evening,1,0,1,1,13.23,13
A7713,2025-04-11 01:30:50,30.07391527889603,31.62896628766408,Madinaty,1,1,morning,0,0,0,0,18.59,17
A7714,2025-02-18 13:44:50,30.075522863630056,31.637228193528948,Madinaty,0,0,morning,0,1,0,1,18.69,9
A7715,2025-04-10 07:25:50,30.066760211116918,31.653077836046208,Madinaty,0,0,afternoon,0,1,0,0,5.82,21
A7716,2025-04-01 22:55:50,30.074664328835393,31.638173695876233,Madinaty,1,0,evening,0,0,0,1,6.2,1
A7717,2025-04-17 09:36:50,30.062534396116092,31.630095543681353,Madinaty,1,1,night,0,1,1,1,8.68,12
A7718,2025-03-25 20:50:50,30.064015887399574,31.634481915035142,Madinaty,1,0,evening,1,1,1,1,8.83,1
A7719,2025-02-15 02:25:50,30.066854743445692,31.63007234638325,Madinaty,0,1,night,1,1,0,0,6.42,4
A7720,2025-02-24 19:06:50,30.06802845280502,31.650697927932736,Madinaty,0,0,night,1,1,1,0,10.83,7
A7721,2025-04-20 18:57:50,30.066672637740574,31.639894046475824,Madinaty,0,1,afternoon,0,1,0,0,13.82,20
A7722,2025-04-15 02:04:50,30.068684313984775,31.653280741060815,Madinaty,1,1,morning,1,1,0,0,13.67,5
A7723,2025-03-22 09:39:50,30.070753133482594,31.639714985008855,Madinaty,1,0,morning,0,0,1,0,13.15,23
A7724,2025-04-05 18:50:50,30.062796240453842,31.652113908291263,Madinaty,1,1,night,0,0,1,0,10.08,20
A7725,2025-02-24 20:49:50,30.067898165523093,31.630650691186915,Madinaty,1,0,morning,0,0,1,1,15.6,5
A7726,2025-04-13 19:20:50,30.064861266498863,31.634919414506577,Madinaty,1,0,afternoon,1,0,1,1,17.4,7
A7727,2025-02-17 22:28:50,30.061231181421288,31.637550534793125,Madinaty,1,0,morning,1,0,1,1,10.19,17
A7728,2025-02-28 14:15:50,30.06033232958389,31.652127640251553,Madinaty,0,1,evening,0,1,1,0,6.28,12
A7729,2025-03-20 12:48:50,30.068487320377347,31.652662992043812,Madinaty,0,0,afternoon,0,0,1,0,9.44,15
A7730,2025-03-24 16:18:50,30.073535102061154,31.6535042324362,Madinaty,0,0,morning,1,0,0,1,7.06,3
A7731,2025-02-27 22:12:50,30.060985945620647,31.637258742194444,Madinaty,1,0,evening,0,1,1,0,12.01,17
A7732,2025-03-10 17:04:50,30.066274288287758,31.63855565297668,Madinaty,0,0,night,1,1,0,0,7.34,14
A7733,2025-03-23 18:50:50,30.07572184106654,31.626772387694437,Madinaty,1,1,night,1,0,0,0,11.94,15
A7734,2025-04-09 05:27:50,30.07191879628109,31.636839769793767,Madinaty,1,1,afternoon,1,1,1,1,8.32,15
A7735,2025-03-20 21:11:50,30.06720141134502,31.64539570954667,Madinaty,0,0,morning,0,1,0,1,16.08,15
A7736,2025-02-20 00:48:50,30.06000944786273,31.63005924670258,Madinaty,1,0,afternoon,0,1,1,0,5.41,19
A7737,2025-03-27 10:40:50,30.070977306085627,31.636231886192665,Madinaty,0,1,afternoon,1,1,0,1,13.32,11
A7738,2025-04-07 19:25:50,30.062313973289726,31.64071690103309,Madinaty,0,1,afternoon,0,0,0,1,7.54,18
A7739,2025-02-24 17:28:50,30.068466463712635,31.643148269546405,Madinaty,1,1,night,0,1,0,0,5.01,21
A7740,2025-03-14 01:14:50,30.072459434126774,31.63639792060509,Madinaty,0,1,afternoon,1,0,1,0,18.04,10
A7741,2025-03-26 06:33:50,30.063631997747276,31.649134289205705,Madinaty,1,0,morning,0,0,0,1,15.07,21
A7742,2025-03-08 22:23:50,30.06244658651435,31.63625560940162,Madinaty,1,0,night,1,1,0,1,6.48,9
A7743,2025-03-07 22:45:50,30.064161027822664,31.636466433450654,Madinaty,0,0,evening,1,1,0,0,14.96,3
A7744,2025-03-24 20:29:50,30.066267328731467,31.652327111338117,Madinaty,1,1,evening,0,1,1,0,14.17,1
A7745,2025-04-07 18:40:50,30.06398089710963,31.648183461483075,Madinaty,1,1,afternoon,0,0,0,0,12.1,21
A7746,2025-03-24 01:56:50,30.066196785688213,31.628857775830934,Madinaty,0,0,evening,1,1,1,1,11.29,11
A7747,2025-04-12 02:53:50,30.060457188377338,31.650931432555886,Madinaty,0,0,night,0,1,0,1,18.31,16
A7748,2025-03-30 20:27:50,30.066799403993496,31.63256254778885,Madinaty,0,1,afternoon,0,1,0,0,8.68,3
A7749,2025-03-30 16:10:50,30.062445815165106,31.648159012891288,Madinaty,0,0,morning,0,1,0,0,10.97,21
A7750,2025-03-22 05:42:50,30.076035662009048,31.653237345698336,Madinaty,1,1,afternoon,0,1,1,0,9.94,9
A7751,2025-03-05 07:12:50,30.060904064369815,31.64449425866559,Madinaty,1,0,afternoon,1,0,0,0,16.57,11
A7752,2025-03-29 21:27:50,30.067558003138867,31.638779617055867,Madinaty,0,0,afternoon,0,1,0,1,18.75,17
A7753,2025-03-22 22:39:50,30.064362414746967,31.65041351638359,Madinaty,0,1,evening,0,1,0,0,17.75,1
A7754,2025-02-18 18:43:50,30.059165449459698,31.64832521032403,Madinaty,1,1,evening,0,1,0,0,16.97,9
A7755,2025-04-06 13:23:50,30.074817917023896,31.647676793607655,Madinaty,1,0,morning,0,0,1,1,19.8,3
A7756,2025-04-11 01:29:50,30.069086013878177,31.626257440357417,Madinaty,1,1,afternoon,0,1,0,0,15.46,10
A7757,2025-04-11 06:59:50,30.0637599620322,31.639109107062566,Madinaty,1,1,afternoon,1,0,0,1,16.27,5
A7758,2025-03-03 20:18:50,30.059910898910612,31.629903938447203,Madinaty,0,1,night,1,0,0,1,19.74,11
A7759,2025-04-22 21:46:50,30.075734662766823,31.648121904196074,Madinaty,1,0,night,0,1,0,1,5.1,5
A7760,2025-03-12 15:01:50,30.068439822327182,31.638656320927918,Madinaty,0,1,afternoon,1,1,1,0,14.51,12
