,spot_id,timestamp,latitude,longitude,area,is_shaded,is_near_entrance,time_of_day,status,is_handicap_accessible,has_camera_surveillance,is_ev_friendly,price_per_hour,max_duration,id
8050,A8051,2025-03-29 04:46:50,30.06754736884729,31.645750864373884,Madinaty,0,0,afternoon,1,1,0,0,16.16,22,MAD-08050
8051,A8052,2025-04-13 04:05:50,30.06792442261765,31.637175740303206,Madinaty,0,0,night,0,1,1,1,8.62,22,MAD-08051
8052,A8053,2025-02-16 18:23:50,30.06976515219617,31.63240152857568,Madinaty,1,1,night,0,1,1,0,13.78,18,MAD-08052
8053,A8054,2025-03-12 21:39:50,30.07451059219986,31.639692655015203,Madinaty,1,1,morning,1,0,1,1,15.33,6,MAD-08053
8054,A8055,2025-03-10 13:24:50,30.059884518789,31.63866181076771,Madinaty,0,0,afternoon,1,1,1,0,7.1,10,MAD-08054
8055,A8056,2025-03-17 02:44:50,30.06183953439216,31.64855098515033,Madinaty,1,1,evening,0,0,1,1,10.38,18,MAD-08055
8056,A8057,2025-03-10 15:43:50,30.07567904656077,31.63825573817193,Madinaty,0,0,evening,0,1,0,0,18.58,7,MAD-08056
8057,A8058,2025-02-19 21:40:50,30.07450169660376,31.6339568169385,Madinaty,0,1,afternoon,1,0,1,1,13.51,14,MAD-08057
8058,A8059,2025-04-01 13:49:50,30.073978906132577,31.64646742249063,Madinaty,0,0,afternoon,1,0,0,0,8.25,22,MAD-08058
8059,A8060,2025-03-31 17:41:50,30.06112736977976,31.64547698079139,Madinaty,0,1,morning,0,1,0,1,6.84,14,MAD-08059
8060,A8061,2025-02-17 22:38:50,30.075522545718464,31.65100314020688,Madinaty,0,1,night,1,1,1,0,12.77,10,MAD-08060
8061,A8062,2025-04-10 15:21:50,30.07657578279368,31.63747885733217,Madinaty,0,1,evening,0,1,1,0,13.22,22,MAD-08061
8062,A8063,2025-03-18 21:20:50,30.071129744276757,31.626468970245835,Madinaty,1,1,evening,1,0,1,0,10.02,9,MAD-08062
8063,A8064,2025-02-21 09:14:50,30.066970663939266,31.632428533395537,Madinaty,1,0,afternoon,1,1,1,0,14.46,10,MAD-08063
8064,A8065,2025-03-31 17:24:50,30.074058364024797,31.63437745336417,Madinaty,0,1,morning,0,1,1,1,6.03,2,MAD-08064
8065,A8066,2025-02-15 06:49:50,30.074380172519835,31.62877921232797,Madinaty,0,0,morning,0,0,0,1,7.18,3,MAD-08065
8066,A8067,2025-04-01 10:50:50,30.073152941402206,31.631821166344885,Madinaty,0,0,night,0,1,0,1,13.19,16,MAD-08066
8067,A8068,2025-02-27 04:16:50,30.07162186591669,31.64439329513678,Madinaty,1,0,afternoon,0,0,0,0,5.93,10,MAD-08067
8068,A8069,2025-02-26 23:31:50,30.06299470500649,31.64146209401141,Madinaty,1,0,night,1,1,1,1,18.21,23,MAD-08068
8069,A8070,2025-04-01 15:12:50,30.07420086971168,31.634971166899454,Madinaty,1,0,afternoon,1,0,1,0,7.13,11,MAD-08069
8070,A8071,2025-02-23 23:52:50,30.075766401165662,31.65311246647545,Madinaty,0,1,afternoon,1,0,0,1,15.11,10,MAD-08070
8071,A8072,2025-04-24 02:12:50,30.06678710285365,31.651598306734567,Madinaty,0,0,evening,1,1,1,0,10.87,12,MAD-08071
8072,A8073,2025-03-25 02:29:50,30.070062177881567,31.626777218170364,Madinaty,0,1,morning,0,0,1,1,11.0,14,MAD-08072
8073,A8074,2025-03-25 17:49:50,30.062086681463477,31.63871191509306,Madinaty,0,1,morning,1,1,1,0,16.47,9,MAD-08073
8074,A8075,2025-03-31 05:14:50,30.070831307777723,31.649650446463088,Madinaty,0,1,afternoon,1,1,0,0,12.49,13,MAD-08074
8075,A8076,2025-02-26 16:44:50,30.059265926682787,31.65061592948829,Madinaty,1,0,afternoon,0,0,1,1,15.88,6,MAD-08075
8076,A8077,2025-03-31 12:38:50,30.071891052706818,31.634074794168907,Madinaty,0,0,afternoon,0,1,0,1,12.58,11,MAD-08076
8077,A8078,2025-02-16 18:27:50,30.071013104641363,31.63108799211136,Madinaty,1,1,night,0,0,1,1,13.89,1,MAD-08077
8078,A8079,2025-04-25 08:42:50,30.071814287291133,31.6405473627292,Madinaty,0,1,afternoon,1,0,1,0,16.41,15,MAD-08078
8079,A8080,2025-04-18 19:34:50,30.0596689633659,31.636599983963404,Madinaty,1,1,afternoon,0,0,0,0,14.11,7,MAD-08079
8080,A8081,2025-03-23 02:17:50,30.061189383424114,31.649054265436945,Madinaty,0,0,night,1,0,1,0,14.23,11,MAD-08080
8081,A8082,2025-03-10 18:37:50,30.06033209490828,31.649517368777623,Madinaty,0,0,afternoon,0,0,1,1,16.84,17,MAD-08081
8082,A8083,2025-02-18 10:18:50,30.06286550202161,31.64500756121872,Madinaty,0,1,evening,0,0,1,0,19.24,5,MAD-08082
8083,A8084,2025-02-23 20:06:50,30.07266710768484,31.634658545700827,Madinaty,1,1,morning,0,0,0,1,10.65,9,MAD-08083
8084,A8085,2025-03-27 05:30:50,30.068961760200253,31.653796273791517,Madinaty,1,0,night,0,0,1,0,13.66,16,MAD-08084
8085,A8086,2025-03-13 12:08:50,30.066437190511024,31.6374344475648,Madinaty,0,0,evening,1,1,1,1,6.29,11,MAD-08085
8086,A8087,2025-03-12 15:11:50,30.060997190613957,31.63715508464361,Madinaty,0,1,afternoon,0,1,1,0,10.38,17,MAD-08086
8087,A8088,2025-03-30 11:03:50,30.0682904414474,31.641335555823037,Madinaty,0,0,night,1,0,1,0,11.18,6,MAD-08087
8088,A8089,2025-03-25 11:30:50,30.07551027906504,31.65310600988724,Madinaty,0,1,afternoon,0,1,1,1,17.53,15,MAD-08088
8089,A8090,2025-02-28 15:22:50,30.075615640607428,31.633096062671967,Madinaty,1,1,evening,1,1,0,0,12.7,3,MAD-08089
8090,A8091,2025-04-02 19:39:50,30.059459400266693,31.63142889038735,Madinaty,1,0,night,1,1,0,0,15.97,9,MAD-08090
8091,A8092,2025-02-20 19:02:50,30.074890919029382,31.641182379983174,Madinaty,0,0,afternoon,0,1,1,1,5.29,12,MAD-08091
8092,A8093,2025-03-27 11:26:50,30.062634857032982,31.63571267339534,Madinaty,0,0,morning,0,1,1,0,11.97,19,MAD-08092
8093,A8094,2025-02-19 17:44:50,30.063541319846564,31.636774371429457,Madinaty,1,0,afternoon,1,1,0,1,18.52,18,MAD-08093
8094,A8095,2025-04-07 13:35:50,30.07043113560352,31.64988208532532,Madinaty,0,1,morning,1,0,1,1,8.36,16,MAD-08094
8095,A8096,2025-03-23 08:05:50,30.069863743467543,31.63082450237839,Madinaty,0,0,evening,1,1,1,0,5.47,8,MAD-08095
8096,A8097,2025-04-23 14:15:50,30.075517526711973,31.65402537787275,Madinaty,1,1,afternoon,0,1,1,0,11.5,19,MAD-08096
8097,A8098,2025-03-21 06:38:50,30.07363927483433,31.653945332354468,Madinaty,1,0,morning,0,1,1,0,15.57,5,MAD-08097
8098,A8099,2025-03-15 07:05:50,30.064776219237448,31.628002478268574,Madinaty,0,0,morning,1,1,1,1,11.82,12,MAD-08098
8099,A8100,2025-03-21 07:54:50,30.068604304340724,31.646779879285887,Madinaty,1,0,morning,1,0,1,0,11.9,6,MAD-08099
8100,A8101,2025-03-18 23:33:50,30.06387289345785,31.640437734277043,Madinaty,0,1,afternoon,1,0,1,1,15.05,12,MAD-08100
8101,A8102,2025-04-05 09:10:50,30.06730135310748,31.630557866905075,Madinaty,0,1,night,0,0,1,0,8.82,15,MAD-08101
8102,A8103,2025-03-26 19:57:50,30.06646382981908,31.640304676216115,Madinaty,0,1,night,0,0,0,0,16.28,10,MAD-08102
8103,A8104,2025-03-11 20:55:50,30.06145500882205,31.6284879418732,Madinaty,1,1,evening,0,1,0,1,7.3,17,MAD-08103
8104,A8105,2025-04-19 02:09:50,30.062651554145447,31.64074855228269,Madinaty,1,1,night,1,0,1,0,10.94,7,MAD-08104
8105,A8106,2025-02-16 02:48:50,30.063707296846005,31.6279695999914,Madinaty,0,0,evening,0,0,1,0,14.84,7,MAD-08105
8106,A8107,2025-03-02 15:55:50,30.063222499617797,31.64858709803628,Madinaty,0,1,evening,0,0,1,0,17.43,21,MAD-08106
8107,A8108,2025-03-07 00:07:50,30.05886486693328,31.64558124842913,Madinaty,0,0,evening,1,0,1,0,16.87,11,MAD-08107
8108,A8109,2025-02-17 09:47:50,30.060150884324965,31.62817263864096,Madinaty,0,0,morning,1,1,0,0,15.83,2,MAD-08108
8109,A8110,2025-03-30 21:01:50,30.07194094577587,31.634179650873023,Madinaty,0,0,morning,1,0,0,1,10.39,21,MAD-08109
8110,A8111,2025-02-27 03:59:50,30.068075792759853,31.6371508602444,Madinaty,1,1,morning,0,1,0,0,6.83,2,MAD-08110
8111,A8112,2025-03-17 21:57:50,30.06184560734833,31.632293245227952,Madinaty,1,0,morning,1,0,0,1,8.25,14,MAD-08111
8112,A8113,2025-04-23 16:56:50,30.075285351038964,31.65318065978531,Madinaty,0,0,night,0,1,1,0,17.97,18,MAD-08112
8113,A8114,2025-03-18 19:17:50,30.060776678788542,31.637421853035065,Madinaty,0,0,night,0,1,1,0,17.86,16,MAD-08113
8114,A8115,2025-03-15 08:23:50,30.06905232089158,31.6439229281524,Madinaty,0,1,afternoon,0,0,1,1,19.27,11,MAD-08114
8115,A8116,2025-02-23 19:34:50,30.07562832126153,31.63505978859771,Madinaty,1,1,evening,0,0,0,0,6.14,9,MAD-08115
8116,A8117,2025-03-01 01:59:50,30.06647447998783,31.63342184575396,Madinaty,0,0,evening,0,0,1,0,13.05,7,MAD-08116
8117,A8118,2025-04-24 18:50:50,30.07105270328164,31.644102198557928,Madinaty,1,0,evening,0,0,1,1,14.73,4,MAD-08117
8118,A8119,2025-03-09 23:47:50,30.05975698347209,31.63727583107694,Madinaty,1,0,night,0,1,0,1,15.66,16,MAD-08118
8119,A8120,2025-02-21 22:09:50,30.07515061339477,31.628066491003565,Madinaty,0,1,evening,0,1,0,0,14.66,14,MAD-08119
8120,A8121,2025-02-21 01:53:50,30.06325123587163,31.640362549560177,Madinaty,0,0,afternoon,0,0,0,1,16.55,11,MAD-08120
8121,A8122,2025-03-17 15:09:50,30.070901570088985,31.630442073570716,Madinaty,0,0,night,0,0,0,1,10.39,8,MAD-08121
8122,A8123,2025-03-09 05:52:50,30.06631724427325,31.630470842464643,Madinaty,1,0,night,1,1,0,1,7.69,11,MAD-08122
8123,A8124,2025-03-12 08:32:50,30.064707099947206,31.63932576549077,Madinaty,1,1,night,0,0,1,1,8.07,20,MAD-08123
8124,A8125,2025-03-15 19:43:50,30.062701525172915,31.64881557398172,Madinaty,0,0,afternoon,0,1,1,0,5.18,17,MAD-08124
8125,A8126,2025-04-08 14:16:50,30.071509629752143,31.645764036033157,Madinaty,1,0,morning,1,0,0,0,10.25,19,MAD-08125
8126,A8127,2025-03-15 08:49:50,30.062039700598543,31.638951151001088,Madinaty,1,1,afternoon,0,1,1,1,6.38,10,MAD-08126
8127,A8128,2025-03-28 23:45:50,30.062660983184426,31.64685915268964,Madinaty,1,1,morning,1,1,1,0,9.82,12,MAD-08127
8128,A8129,2025-03-20 19:03:50,30.060879190821197,31.647733637674246,Madinaty,0,0,morning,1,1,1,1,14.42,1,MAD-08128
8129,A8130,2025-03-25 07:00:50,30.07477552980396,31.644539822240656,Madinaty,1,1,morning,1,1,1,0,18.42,2,MAD-08129
8130,A8131,2025-03-16 05:04:50,30.066544968263244,31.64752184099864,Madinaty,1,0,afternoon,1,1,0,0,17.59,18,MAD-08130
8131,A8132,2025-02-28 03:19:50,30.07657327725877,31.63671035120377,Madinaty,1,1,night,1,0,1,1,8.79,7,MAD-08131
8132,A8133,2025-04-23 02:40:50,30.064200843807114,31.65365480725449,Madinaty,1,0,morning,1,1,1,1,7.01,16,MAD-08132
8133,A8134,2025-04-18 03:57:50,30.065188052903565,31.64310223838716,Madinaty,1,1,afternoon,1,0,1,0,7.9,13,MAD-08133
8134,A8135,2025-04-01 23:05:50,30.06148233423118,31.64322248994981,Madinaty,1,0,evening,1,1,0,0,19.56,4,MAD-08134
8135,A8136,2025-04-19 12:06:50,30.073504081435345,31.648143012601256,Madinaty,1,0,afternoon,1,1,1,0,13.24,10,MAD-08135
8136,A8137,2025-03-17 09:13:50,30.061512313437092,31.63843206701984,Madinaty,0,0,afternoon,0,0,0,1,7.74,9,MAD-08136
8137,A8138,2025-03-13 15:59:50,30.059695056558557,31.644938927130937,Madinaty,1,0,night,0,0,0,0,17.61,18,MAD-08137
8138,A8139,2025-02-28 21:31:50,30.0603960529268,31.64830569782492,Madinaty,1,0,evening,0,0,0,1,10.93,9,MAD-08138
8139,A8140,2025-02-26 21:04:50,30.07165340783225,31.65124860021444,Madinaty,0,1,night,0,0,0,1,18.49,22,MAD-08139
8140,A8141,2025-03-25 02:12:50,30.063997853956597,31.64593232444437,Madinaty,1,0,afternoon,0,1,1,1,8.91,10,MAD-08140
8141,A8142,2025-04-09 09:44:50,30.071596398378887,31.64658855383641,Madinaty,1,0,morning,0,0,0,0,10.9,8,MAD-08141
8142,A8143,2025-02-23 17:14:50,30.06667557698103,31.6300398051089,Madinaty,1,1,evening,0,1,0,1,12.57,23,MAD-08142
8143,A8144,2025-03-03 07:17:50,30.06818783812768,31.630702819742645,Madinaty,1,0,evening,0,0,0,0,18.39,11,MAD-08143
8144,A8145,2025-02-18 04:49:50,30.073268483468865,31.651791834976795,Madinaty,1,1,evening,0,0,0,1,18.03,13,MAD-08144
8145,A8146,2025-03-05 19:54:50,30.076289485969266,31.64035451452336,Madinaty,0,1,night,1,1,0,0,13.62,13,MAD-08145
8146,A8147,2025-02-17 00:56:50,30.06668273493357,31.641640232157563,Madinaty,0,0,afternoon,1,1,1,0,8.33,16,MAD-08146
8147,A8148,2025-03-28 21:25:50,30.067989806555413,31.64660042957537,Madinaty,0,1,night,0,0,0,1,11.05,13,MAD-08147
8148,A8149,2025-03-05 15:14:50,30.07351345630424,31.637525528033184,Madinaty,0,0,night,0,1,1,1,19.63,12,MAD-08148
8149,A8150,2025-03-19 03:21:50,30.07559204642412,31.642000741788795,Madinaty,1,0,evening,1,1,1,0,14.12,15,MAD-08149
8150,A8151,2025-02-25 20:55:50,30.0747057461462,31.65368386142396,Madinaty,1,0,morning,0,1,0,0,16.72,16,MAD-08150
8151,A8152,2025-03-18 08:46:50,30.061389256877124,31.638429060518373,Madinaty,0,0,night,1,1,1,1,11.75,8,MAD-08151
8152,A8153,2025-03-02 19:30:50,30.075632955029807,31.6533538446422,Madinaty,1,1,morning,1,1,1,1,12.98,6,MAD-08152
8153,A8154,2025-04-03 17:38:50,30.07117720752794,31.635067804720087,Madinaty,0,0,night,1,1,1,0,11.43,8,MAD-08153
8154,A8155,2025-04-23 17:19:50,30.061715623990064,31.64273566430652,Madinaty,0,1,morning,0,1,0,0,15.54,2,MAD-08154
8155,A8156,2025-04-25 06:54:50,30.062369267649373,31.649022197727707,Madinaty,1,0,evening,0,1,0,1,17.77,18,MAD-08155
8156,A8157,2025-03-18 11:44:50,30.059054878177218,31.646613457315368,Madinaty,0,1,evening,0,0,0,0,12.61,11,MAD-08156
8157,A8158,2025-02-23 08:43:50,30.07105731450801,31.650236963267208,Madinaty,1,1,morning,1,1,0,1,12.21,17,MAD-08157
8158,A8159,2025-04-23 12:00:50,30.07159292684153,31.626441921052173,Madinaty,1,0,evening,1,0,0,1,10.1,10,MAD-08158
8159,A8160,2025-03-08 10:27:50,30.06188650072917,31.64611264738977,Madinaty,0,1,evening,0,1,0,1,7.66,2,MAD-08159
8160,A8161,2025-02-26 10:27:50,30.062662567391232,31.6333236105374,Madinaty,1,0,night,0,1,0,1,19.09,23,MAD-08160
8161,A8162,2025-03-26 04:13:50,30.066701569939006,31.635637900143404,Madinaty,1,0,afternoon,0,1,1,0,9.74,19,MAD-08161
8162,A8163,2025-02-16 08:58:50,30.06357963633336,31.62848639816904,Madinaty,1,0,afternoon,0,1,1,1,17.01,20,MAD-08162
8163,A8164,2025-03-12 21:20:50,30.069376033733555,31.629749746651644,Madinaty,0,1,morning,0,0,0,1,15.73,20,MAD-08163
8164,A8165,2025-03-14 11:48:50,30.060926448792,31.651483547239245,Madinaty,0,0,afternoon,1,0,1,0,16.86,20,MAD-08164
8165,A8166,2025-04-24 19:35:50,30.06835670924386,31.629538754744733,Madinaty,1,1,night,0,1,0,0,19.05,2,MAD-08165
8166,A8167,2025-04-08 08:21:50,30.076143969882704,31.641386748730586,Madinaty,0,1,night,1,0,0,1,14.35,6,MAD-08166
8167,A8168,2025-04-07 14:47:50,30.06571109077901,31.631627168072477,Madinaty,0,0,night,1,1,0,1,18.47,17,MAD-08167
8168,A8169,2025-04-21 14:45:50,30.060121591821154,31.651194252773266,Madinaty,1,1,afternoon,0,1,1,1,7.52,12,MAD-08168
8169,A8170,2025-03-15 16:29:50,30.06228982710901,31.652418244383217,Madinaty,0,1,evening,0,0,0,1,14.4,5,MAD-08169
8170,A8171,2025-04-24 00:31:50,30.06127126153182,31.62956001416764,Madinaty,0,1,afternoon,0,0,0,1,16.58,2,MAD-08170
8171,A8172,2025-03-15 03:00:50,30.07267319413778,31.64382241326047,Madinaty,0,0,afternoon,0,1,0,1,9.07,9,MAD-08171
8172,A8173,2025-04-16 20:52:50,30.067057835655085,31.640413780770185,Madinaty,1,0,evening,1,1,0,0,16.11,2,MAD-08172
8173,A8174,2025-04-21 16:09:50,30.0721045492335,31.640394443873305,Madinaty,1,1,night,0,0,1,0,16.68,22,MAD-08173
8174,A8175,2025-03-17 06:46:50,30.07556561105428,31.648908676868288,Madinaty,0,0,afternoon,1,1,0,1,17.47,20,MAD-08174
8175,A8176,2025-03-14 20:38:50,30.07290115124323,31.644374414871017,Madinaty,0,1,morning,0,0,1,0,9.69,14,MAD-08175
8176,A8177,2025-04-11 02:16:50,30.06960363019168,31.637756178136826,Madinaty,0,1,afternoon,0,1,1,0,15.22,22,MAD-08176
8177,A8178,2025-02-20 04:37:50,30.061775701588434,31.64648801715853,Madinaty,1,1,afternoon,0,1,0,1,9.56,15,MAD-08177
8178,A8179,2025-04-05 12:08:50,30.06652176520915,31.62651036417216,Madinaty,1,0,night,0,0,0,0,16.09,2,MAD-08178
8179,A8180,2025-03-12 04:02:50,30.0678600379666,31.63656010348759,Madinaty,0,1,morning,0,0,1,0,11.94,18,MAD-08179
8180,A8181,2025-02-20 21:35:50,30.0630419583798,31.64444832803684,Madinaty,1,1,evening,1,0,1,1,13.96,12,MAD-08180
8181,A8182,2025-03-30 06:20:50,30.06475626897629,31.64212601575585,Madinaty,0,1,afternoon,1,1,1,1,11.24,7,MAD-08181
8182,A8183,2025-03-05 05:55:50,30.062103977761893,31.63563490520489,Madinaty,0,1,morning,0,1,1,1,7.43,16,MAD-08182
8183,A8184,2025-04-03 19:46:50,30.06784603899234,31.631993933940105,Madinaty,1,1,evening,0,1,0,0,7.67,19,MAD-08183
8184,A8185,2025-03-02 04:16:50,30.061815547621592,31.63700460207165,Madinaty,0,0,evening,0,1,1,1,6.16,3,MAD-08184
8185,A8186,2025-02-17 17:18:50,30.067122507273083,31.650651891686547,Madinaty,0,1,evening,0,0,1,0,14.27,15,MAD-08185
8186,A8187,2025-02-26 06:01:50,30.070310718008404,31.62794541883952,Madinaty,1,0,evening,1,1,1,1,17.73,15,MAD-08186
8187,A8188,2025-03-25 19:20:50,30.06120284391056,31.633891148926825,Madinaty,1,0,evening,0,1,1,1,5.31,7,MAD-08187
8188,A8189,2025-02-22 00:17:50,30.072693374172125,31.641700189647377,Madinaty,1,1,morning,1,1,0,1,5.99,8,MAD-08188
8189,A8190,2025-02-19 03:15:50,30.065354913228227,31.65277271479513,Madinaty,1,1,night,1,0,0,1,11.86,7,MAD-08189
8190,A8191,2025-02-23 01:44:50,30.07292742548317,31.637819346778148,Madinaty,0,0,morning,1,1,0,0,16.07,3,MAD-08190
8191,A8192,2025-02-26 21:20:50,30.073402376619228,31.63124156995172,Madinaty,0,0,night,0,1,1,0,7.37,19,MAD-08191
8192,A8193,2025-03-08 23:17:50,30.069315923386863,31.64632488336322,Madinaty,1,1,afternoon,1,0,1,1,9.07,23,MAD-08192
8193,A8194,2025-02-22 10:24:50,30.06446123626508,31.636917943643397,Madinaty,1,1,afternoon,0,1,0,0,8.48,19,MAD-08193
8194,A8195,2025-03-24 17:43:50,30.07596421891535,31.648676763572933,Madinaty,0,0,morning,1,1,0,1,10.99,18,MAD-08194
8195,A8196,2025-03-04 08:05:50,30.05964814785863,31.65119018291924,Madinaty,1,1,morning,0,0,1,1,8.37,7,MAD-08195
8196,A8197,2025-04-15 02:05:50,30.07082684250216,31.63269483317673,Madinaty,0,0,evening,0,1,0,0,10.29,19,MAD-08196
8197,A8198,2025-03-15 01:31:50,30.0741292781174,31.644086511242257,Madinaty,0,1,afternoon,1,1,1,0,15.93,5,MAD-08197
8198,A8199,2025-02-15 18:34:50,30.061553605679464,31.631559239175324,Madinaty,1,0,afternoon,1,1,1,1,14.17,23,MAD-08198
8199,A8200,2025-03-16 15:13:50,30.06826611754423,31.64813554664212,Madinaty,1,0,evening,0,0,1,1,6.22,13,MAD-08199
8200,A8201,2025-03-13 22:45:50,30.070823738059275,31.652582268534594,Madinaty,1,1,afternoon,1,1,1,1,14.57,2,MAD-08200
8201,A8202,2025-04-03 10:36:50,30.063364081053123,31.64824808442612,Madinaty,1,0,morning,1,1,1,0,12.16,18,MAD-08201
8202,A8203,2025-03-29 02:12:50,30.06766504629352,31.64159848350949,Madinaty,1,0,morning,1,0,1,1,19.02,4,MAD-08202
8203,A8204,2025-03-31 06:30:50,30.065765926265744,31.645348087717803,Madinaty,1,0,morning,1,0,0,1,9.34,4,MAD-08203
8204,A8205,2025-02-26 17:49:50,30.069753552399938,31.65360137197273,Madinaty,1,0,evening,1,1,0,1,15.89,8,MAD-08204
8205,A8206,2025-02-27 04:03:50,30.06461905895665,31.63640548708761,Madinaty,1,1,morning,1,1,0,1,15.96,11,MAD-08205
8206,A8207,2025-04-10 23:28:50,30.07691275262752,31.63781476686836,Madinaty,0,1,afternoon,1,1,1,1,8.32,1,MAD-08206
8207,A8208,2025-04-12 13:23:50,30.06915289407795,31.64232196932909,Madinaty,1,0,night,1,1,0,1,18.55,9,MAD-08207
8208,A8209,2025-03-09 12:48:50,30.062665991781227,31.63944152460447,Madinaty,0,1,night,0,0,1,0,12.37,6,MAD-08208
8209,A8210,2025-03-14 14:46:50,30.064799446387678,31.63141896771096,Madinaty,0,1,evening,0,1,1,1,15.18,4,MAD-08209
8210,A8211,2025-03-02 15:27:50,30.067969406482028,31.640838034297648,Madinaty,0,0,night,0,0,1,1,7.19,6,MAD-08210
8211,A8212,2025-04-21 12:54:50,30.070594731415756,31.637055648464266,Madinaty,0,1,evening,0,0,1,0,8.87,13,MAD-08211
8212,A8213,2025-04-21 18:39:50,30.07173302908345,31.639499921396897,Madinaty,0,0,morning,1,1,0,0,13.79,22,MAD-08212
8213,A8214,2025-04-04 18:50:50,30.062767155254843,31.651257662629817,Madinaty,1,0,morning,0,1,0,1,9.79,9,MAD-08213
8214,A8215,2025-02-22 08:32:50,30.066246745655125,31.63681315700385,Madinaty,0,1,morning,1,0,0,0,12.5,14,MAD-08214
8215,A8216,2025-04-24 15:53:50,30.0624526349062,31.62680038924034,Madinaty,1,1,morning,1,0,1,1,10.61,12,MAD-08215
8216,A8217,2025-03-13 22:40:50,30.074757111915904,31.630194060447955,Madinaty,0,1,morning,0,1,0,0,14.61,4,MAD-08216
8217,A8218,2025-04-07 19:51:50,30.06806955290145,31.62681676037816,Madinaty,1,1,evening,0,0,0,0,12.31,8,MAD-08217
8218,A8219,2025-04-24 09:45:50,30.076884830368847,31.645284792039742,Madinaty,0,1,night,0,1,0,1,5.07,17,MAD-08218
8219,A8220,2025-04-18 02:10:50,30.0648931948347,31.635042009201687,Madinaty,1,1,morning,1,1,1,0,14.75,22,MAD-08219
8220,A8221,2025-02-20 02:40:50,30.07639923811957,31.628833809587725,Madinaty,0,1,morning,0,0,0,1,11.33,5,MAD-08220
8221,A8222,2025-04-17 08:48:50,30.05946800707704,31.651179345549007,Madinaty,1,1,morning,0,0,1,0,10.13,3,MAD-08221
8222,A8223,2025-04-09 09:10:50,30.06659329055232,31.64338310194513,Madinaty,0,0,evening,0,1,0,1,6.41,4,MAD-08222
8223,A8224,2025-02-18 01:47:50,30.07385329229288,31.649384730200456,Madinaty,0,1,evening,1,0,1,0,8.31,8,MAD-08223
8224,A8225,2025-03-30 04:29:50,30.066417741522343,31.62691256716314,Madinaty,0,1,afternoon,0,1,0,1,8.36,16,MAD-08224
8225,A8226,2025-02-18 06:10:50,30.07600988179495,31.63485205136508,Madinaty,0,1,morning,0,1,0,1,19.03,11,MAD-08225
8226,A8227,2025-03-17 22:35:50,30.075377672629568,31.63441992919639,Madinaty,1,0,afternoon,0,1,0,1,11.49,2,MAD-08226
8227,A8228,2025-03-22 13:29:50,30.069891579601908,31.647193925049976,Madinaty,1,1,morning,0,0,1,1,5.63,8,MAD-08227
8228,A8229,2025-03-31 16:21:50,30.07209591911233,31.628353807786866,Madinaty,0,1,night,1,1,0,0,7.08,7,MAD-08228
8229,A8230,2025-04-02 03:13:50,30.066011011131028,31.65255480575562,Madinaty,0,0,morning,0,1,0,1,6.19,1,MAD-08229
8230,A8231,2025-02-17 08:49:50,30.073311884736977,31.62739477224887,Madinaty,1,1,night,0,1,1,0,13.83,2,MAD-08230
8231,A8232,2025-02-23 07:28:50,30.06953572330915,31.62652221411482,Madinaty,1,1,afternoon,0,1,1,0,7.8,23,MAD-08231
8232,A8233,2025-04-01 22:51:50,30.074158867053093,31.64745529659392,Madinaty,1,1,night,1,1,1,1,12.48,13,MAD-08232
8233,A8234,2025-02-25 11:12:50,30.06312534367166,31.640048547246195,Madinaty,0,0,night,1,1,1,1,10.55,11,MAD-08233
8234,A8235,2025-04-16 01:39:50,30.06693031130815,31.63062142545538,Madinaty,1,1,night,1,1,0,0,17.06,3,MAD-08234
8235,A8236,2025-04-05 04:10:50,30.061634323467413,31.64545915319349,Madinaty,0,1,night,1,1,0,0,9.81,2,MAD-08235
8236,A8237,2025-03-16 02:39:50,30.060981765720094,31.647914030033693,Madinaty,1,1,morning,1,1,1,0,11.87,16,MAD-08236
8237,A8238,2025-03-12 23:32:50,30.074567440227103,31.626056101371336,Madinaty,1,1,night,1,1,0,1,15.82,1,MAD-08237
8238,A8239,2025-03-18 19:28:50,30.07471412171487,31.631139651578188,Madinaty,0,1,night,0,1,1,1,11.5,7,MAD-08238
8239,A8240,2025-03-31 10:14:50,30.06794436562904,31.62731150238537,Madinaty,1,1,evening,1,0,0,0,16.9,3,MAD-08239
8240,A8241,2025-03-13 21:44:50,30.073757113477598,31.646111344932997,Madinaty,1,1,evening,0,1,1,0,14.93,22,MAD-08240
8241,A8242,2025-04-20 14:48:50,30.0680100752856,31.649033550270197,Madinaty,0,0,night,0,1,0,0,11.16,16,MAD-08241
8242,A8243,2025-04-25 00:10:50,30.068784519720367,31.6418693212478,Madinaty,0,0,night,0,1,1,1,12.56,6,MAD-08242
8243,A8244,2025-04-16 18:57:50,30.063023897040093,31.642870705864564,Madinaty,0,1,night,0,0,1,0,19.51,14,MAD-08243
8244,A8245,2025-04-20 19:53:50,30.068820027764385,31.64686278250387,Madinaty,0,1,morning,0,1,0,0,14.92,23,MAD-08244
8245,A8246,2025-02-27 08:49:50,30.059749489958037,31.629168652342457,Madinaty,0,1,evening,0,0,0,0,18.57,11,MAD-08245
8246,A8247,2025-04-18 12:13:50,30.07274761998449,31.630215219003844,Madinaty,1,0,morning,0,1,0,0,7.68,22,MAD-08246
8247,A8248,2025-04-10 16:14:50,30.05964281766275,31.633473082629123,Madinaty,1,0,morning,0,1,1,1,12.25,23,MAD-08247
